frontyear,backyear,month,day,location,temp_avg,temp_min,temp_max
19,91,1,26,seoul,-2.7,-6.8,1.7
19,91,1,27,seoul,-2.7,-6.9,1.4
19,91,1,28,seoul,-1.4,-6.3,4.8
19,91,1,29,seoul,0,-4.9,5.6
19,91,1,30,seoul,-0.4,-4.2,3.9
19,91,1,31,seoul,-1.1,-4.7,3.6
19,91,2,1,seoul,-2,-4.3,1.1
19,91,2,2,seoul,-2.4,-6.6,2.5
19,91,2,3,seoul,-0.9,-5.2,3.6
19,91,2,4,seoul,-0.3,-4.3,1.1
19,91,2,5,seoul,-2.9,-6.7,1.6
19,91,2,6,seoul,0.3,-4.8,4.4
19,91,2,7,seoul,2.4,-1.1,3.8
19,91,2,8,seoul,-0.6,-4,4.1
19,91,2,9,seoul,2.8,-2.9,8.4
19,91,2,10,seoul,4.3,1.7,8.5
19,91,2,11,seoul,2.5,0.5,5.8
19,91,2,12,seoul,1.8,-2.5,7.1
19,91,2,13,seoul,3.6,-0.4,10
19,91,2,14,seoul,4.9,-0.6,12
19,91,2,15,seoul,2.9,1.2,6
19,91,2,16,seoul,2.1,-1.3,7.6
19,91,2,17,seoul,0.5,-3.3,4.9
19,91,2,18,seoul,0.9,-1,2.8
19,91,2,19,seoul,-4.5,-7.6,-1
19,91,2,20,seoul,-4.9,-9.2,-0.8
19,91,2,21,seoul,-7.1,-10.1,-3.5
19,91,2,22,seoul,-9.9,-12.4,-8.4
19,91,2,23,seoul,-11.1,-15,-6.8
19,91,2,24,seoul,-8,-13,-2.8
19,91,2,25,seoul,-3.5,-9.3,2.4
19,91,2,26,seoul,0.5,-3.7,4.4
19,91,2,27,seoul,2.9,1.2,5.2
19,91,2,28,seoul,1.1,-3.2,3.8
19,91,3,1,seoul,-0.9,-6,5.2
19,91,3,2,seoul,1.6,-3.4,6.4
19,91,3,3,seoul,3.2,-1.2,8.4
19,91,3,4,seoul,3.4,-2.3,10
19,91,3,5,seoul,6,0.3,13
19,91,3,6,seoul,5.2,0.5,11.1
19,91,3,7,seoul,5.8,2,9
19,91,3,8,seoul,1,-0.1,2
19,91,3,9,seoul,1.4,-0.2,3.1
19,91,3,10,seoul,2.4,0.7,4.1
19,91,3,11,seoul,4.5,0.9,7.6
19,91,3,12,seoul,4,0.4,8.6
19,91,3,13,seoul,2.8,-1,7
19,91,3,14,seoul,0.3,-3.8,4.5
19,91,3,15,seoul,1.5,-2.5,5.9
19,91,3,16,seoul,1.8,-0.3,5.8
19,91,3,17,seoul,2.8,-2.2,8.4
19,91,3,18,seoul,5.3,-0.9,11.4
19,91,3,19,seoul,9.8,3.4,16.4
19,91,3,20,seoul,11.1,6.9,14.8
19,91,3,21,seoul,6.8,3.4,10.7
19,91,3,22,seoul,7.2,2.2,13.9
19,91,3,23,seoul,8.2,2.8,14
19,91,3,24,seoul,10.2,4,17
19,91,3,25,seoul,12.7,9.3,18.9
19,91,3,26,seoul,9.8,2,15.8
19,91,3,27,seoul,3.9,1.9,5.6
19,91,3,28,seoul,7,3.6,11.8
19,91,3,29,seoul,7,3.2,11.1
19,91,3,30,seoul,5,0.4,9.9
19,91,3,31,seoul,1.1,-1.9,6.4
19,91,4,1,seoul,2.3,-3.4,8.4
19,91,4,2,seoul,5.7,0,11.2
19,91,4,3,seoul,8,4.8,13.9
19,91,4,4,seoul,8.8,2.8,15
19,91,4,5,seoul,9.5,2.6,15.8
19,91,4,6,seoul,13.3,6.8,19.5
19,91,4,7,seoul,16.2,9.8,24.1
19,91,4,8,seoul,15.2,9.2,22.7
19,91,4,9,seoul,16,9.1,23.6
19,91,4,10,seoul,17.2,12.3,22.4
19,91,4,11,seoul,19.2,11.7,25.6
19,91,4,12,seoul,17.2,13.4,23.1
19,91,4,13,seoul,12.7,10,14.7
19,91,4,14,seoul,11.4,7.3,16.6
19,91,4,15,seoul,11.7,7.8,15.6
19,91,4,16,seoul,13.2,5.6,21.9
19,91,4,17,seoul,12.7,7.9,19.7
19,91,4,18,seoul,12.6,10,17.1
19,91,4,19,seoul,11.6,6.2,17.7
19,91,4,20,seoul,11.9,6.4,17.3
19,91,4,21,seoul,11.8,5.9,18.8
19,91,4,22,seoul,14.3,7.8,20.1
19,91,4,23,seoul,16.4,8.5,23.6
19,91,4,24,seoul,17.1,12.9,22.3
19,91,4,25,seoul,14.8,9,19.8
19,91,4,26,seoul,12.4,5.9,18.9
19,91,4,27,seoul,14.1,6.7,21.4
19,91,4,28,seoul,14.8,9.6,21.5
19,91,4,29,seoul,15.3,11.1,20.4
19,91,4,30,seoul,13,9,19.2
19,91,5,1,seoul,11.1,8,14.9
19,91,5,2,seoul,11.6,7.6,16
19,91,5,3,seoul,13.2,7.6,19.6
19,91,5,4,seoul,13.6,7.4,20.1
19,91,5,5,seoul,16.1,7.5,24.7
19,91,5,6,seoul,14.1,11.7,17.2
19,91,5,7,seoul,14.4,12.2,19.5
19,91,5,8,seoul,14.2,11.2,18.1
19,91,5,9,seoul,17,12.4,22.9
19,91,5,10,seoul,18.1,13.9,23.4
19,91,5,11,seoul,18,12,23
19,91,5,12,seoul,17,13,23
19,91,5,13,seoul,17.1,13.1,23.5
19,91,5,14,seoul,19.1,11.1,26.8
19,91,5,15,seoul,18.3,12,24.6
19,91,5,16,seoul,13.8,11.2,17.2
19,91,5,17,seoul,16.4,11.1,22.2
19,91,5,18,seoul,18.3,11.6,23.9
19,91,5,19,seoul,21,16.3,27.6
19,91,5,20,seoul,23.6,17.3,30.2
19,91,5,21,seoul,23.1,16.3,29.6
19,91,5,22,seoul,22.3,16,29.5
19,91,5,23,seoul,25.5,20.4,31.1
19,91,5,24,seoul,21,19.3,23.6
19,91,5,25,seoul,16.7,12.1,20.1
19,91,5,26,seoul,12.8,12,13.4
19,91,5,27,seoul,16.9,12.8,21.8
19,91,5,28,seoul,19,14.6,24.1
19,91,5,29,seoul,19.4,13.5,25.2
19,91,5,30,seoul,19.9,15,24.3
19,91,5,31,seoul,20.5,14.7,27.2
19,91,6,1,seoul,19.6,17.2,24.1
19,91,6,2,seoul,21.4,15.2,27.9
19,91,6,3,seoul,20.4,17.1,22.7
19,91,6,4,seoul,20.1,16.3,25.7
19,91,6,5,seoul,20.8,16.3,26.1
19,91,6,6,seoul,22.3,16.2,29.2
19,91,6,7,seoul,23.8,16.7,30.4
19,91,6,8,seoul,24.6,19.1,30.9
19,91,6,9,seoul,22.1,20.3,25
19,91,6,10,seoul,22.3,18.5,25.8
19,91,6,11,seoul,22.2,20.1,24.9
19,91,6,12,seoul,21.2,17.9,24.5
19,91,6,13,seoul,21,16.8,26.9
19,91,6,14,seoul,23.5,17,30
19,91,6,15,seoul,25.2,19.2,30.9
19,91,6,16,seoul,24.4,20.8,30.9
19,91,6,17,seoul,21.8,18.4,26.9
19,91,6,18,seoul,22.7,16.7,28.3
19,91,6,19,seoul,22.6,16.9,28.9
19,91,6,20,seoul,21.4,18.5,25
19,91,6,21,seoul,21.7,16.3,28.3
19,91,6,22,seoul,22.6,18.5,28.6
19,91,6,23,seoul,21.8,18.7,29.8
19,91,6,24,seoul,22.7,18.8,27.4
19,91,6,25,seoul,24.8,20.6,29.1
19,91,6,26,seoul,23.1,21.2,26.3
19,91,6,27,seoul,23.8,20.9,27.9
19,91,6,28,seoul,25.7,22.3,31.8
19,91,6,29,seoul,23.6,19.5,25.8
19,91,6,30,seoul,23.7,18,29
19,91,7,1,seoul,22.9,20.5,24.6
19,91,7,2,seoul,24,18.7,29.5
19,91,7,3,seoul,25.2,21,30.8
19,91,7,4,seoul,26.2,23,31.2
19,91,7,5,seoul,25.7,22.5,29.9
19,91,7,6,seoul,24.9,21.4,29.6
19,91,7,7,seoul,22,18.8,25.6
19,91,7,8,seoul,21.8,18,25.7
19,91,7,9,seoul,22.1,19.4,24.5
19,91,7,10,seoul,23.3,20.3,27.6
19,91,7,11,seoul,22.6,20.1,25.2
19,91,7,12,seoul,24,19.2,29.4
19,91,7,13,seoul,24.5,20.4,29.1
19,91,7,14,seoul,25.2,21.8,29.1
19,91,7,15,seoul,23.1,21.6,24.5
19,91,7,16,seoul,23.4,21.5,26.7
19,91,7,17,seoul,24.5,21.7,28.6
19,91,7,18,seoul,25.7,22.6,30.3
19,91,7,19,seoul,24.3,22.5,27.4
19,91,7,20,seoul,24.6,20.9,25.9
19,91,7,21,seoul,24.5,22.9,25.9
19,91,7,22,seoul,25.9,23.5,27.3
19,91,7,23,seoul,25,22.9,27.9
19,91,7,24,seoul,24.3,22.8,25.7
19,91,7,25,seoul,22,21,24.4
19,91,7,26,seoul,23.6,19.7,27
19,91,7,27,seoul,25.2,22,29.5
19,91,7,28,seoul,27.1,22.3,32
19,91,7,29,seoul,27,25,30.3
19,91,7,30,seoul,24.7,22.9,27.7
19,91,7,31,seoul,25.3,21.8,29.5
19,91,8,1,seoul,27,24,30.3
19,91,8,2,seoul,22.3,20.1,24.4
19,91,8,3,seoul,24.4,21.1,28.3
19,91,8,4,seoul,23.6,21.7,25.9
19,91,8,5,seoul,24,19.8,30
19,91,8,6,seoul,23.7,19.8,28.2
19,91,8,7,seoul,23.4,19.7,28.7
19,91,8,8,seoul,25.7,20.6,30.8
19,91,8,9,seoul,23.2,20.9,25.4
19,91,8,10,seoul,25.1,21.7,29.5
19,91,8,11,seoul,25.8,21.1,30.9
19,91,8,12,seoul,26.3,21.6,31.5
19,91,8,13,seoul,27.1,22.5,31.8
19,91,8,14,seoul,28.1,24.3,33.2
19,91,8,15,seoul,28.6,24.6,34.2
19,91,8,16,seoul,27.6,24.3,31.4
19,91,8,17,seoul,27.3,24.8,31.5
19,91,8,18,seoul,27.3,25,31.6
19,91,8,19,seoul,27,23.2,31.5
19,91,8,20,seoul,29.1,23,34.7
19,91,8,21,seoul,27.9,24,33.2
19,91,8,22,seoul,25.8,23,29.3
19,91,8,23,seoul,22.5,20.4,24.4
19,91,8,24,seoul,25.2,21.4,29.9
19,91,8,25,seoul,26.3,23.1,30.1
19,91,8,26,seoul,25.7,19.7,30
19,91,8,27,seoul,23,16.3,29.1
19,91,8,28,seoul,23.2,15.7,29.7
19,91,8,29,seoul,25.1,18.2,31.8
19,91,8,30,seoul,24.4,21.1,29.1
19,91,8,31,seoul,24.3,21.8,29.2
19,91,9,1,seoul,25.5,21.6,30.5
19,91,9,2,seoul,25.7,21,30.2
19,91,9,3,seoul,22.6,21.1,25.1
19,91,9,4,seoul,21,19.5,23.4
19,91,9,5,seoul,22,21.3,23.2
19,91,9,6,seoul,21.7,19.5,25.9
19,91,9,7,seoul,23.5,18.7,29.6
19,91,9,8,seoul,24.8,18.9,31
19,91,9,9,seoul,24.9,19.2,29.8
19,91,9,10,seoul,23.9,20.5,28
19,91,9,11,seoul,22.5,20.4,24.2
19,91,9,12,seoul,21.2,16.7,26.2
19,91,9,13,seoul,22,15,28.7
19,91,9,14,seoul,22.7,19.1,28
19,91,9,15,seoul,21.7,17.1,27.2
19,91,9,16,seoul,21.8,16.9,27
19,91,9,17,seoul,21.2,17.1,25.8
19,91,9,18,seoul,22.8,17.5,28.1
19,91,9,19,seoul,21.5,17.9,25.2
19,91,9,20,seoul,17.5,13.7,22.6
19,91,9,21,seoul,19.3,14.8,24
19,91,9,22,seoul,19.8,15.5,26.2
19,91,9,23,seoul,19.1,15.6,23.1
19,91,9,24,seoul,19.8,15.8,23.6
19,91,9,25,seoul,19.5,15.7,24.2
19,91,9,26,seoul,18.6,16.8,21.4
19,91,9,27,seoul,17.9,16.2,19
19,91,9,28,seoul,16.7,13,21.4
19,91,9,29,seoul,16.1,10.1,22.5
19,91,9,30,seoul,15.7,11.5,21
19,91,10,1,seoul,18,11.1,25.8
19,91,10,2,seoul,18.4,14.1,23.6
19,91,10,3,seoul,18.7,16,21.7
19,91,10,4,seoul,15.9,11.9,20.8
19,91,10,5,seoul,15.5,10.2,21.3
19,91,10,6,seoul,16.6,10.5,22.2
19,91,10,7,seoul,13.3,8.7,18.8
19,91,10,8,seoul,15.7,8.8,23.5
19,91,10,9,seoul,17.3,11,24.6
19,91,10,10,seoul,17.4,11,24.1
19,91,10,11,seoul,17.4,10.7,25.2
19,91,10,12,seoul,17,11.5,24.2
19,91,10,13,seoul,17.4,11,24.2
19,91,10,14,seoul,13.4,9.3,17.7
19,91,10,15,seoul,12.5,6.7,17.9
19,91,10,16,seoul,13.3,10.6,17.4
19,91,10,17,seoul,12.8,9.5,17.2
19,91,10,18,seoul,13.2,8.3,20.6
19,91,10,19,seoul,9.3,5.4,13
19,91,10,20,seoul,9.8,5.2,14.1
19,91,10,21,seoul,10.9,4.1,17
19,91,10,22,seoul,10.5,5.4,14.8
19,91,10,23,seoul,11.1,5.7,17.1
19,91,10,24,seoul,11.5,7.5,16.3
19,91,10,25,seoul,12.4,7.7,18.3
19,91,10,26,seoul,15,10.4,22.3
19,91,10,27,seoul,11,8,14.9
19,91,10,28,seoul,10.6,6.2,15.3
19,91,10,29,seoul,10.5,4.8,16.4
19,91,10,30,seoul,11.7,8,17
19,91,10,31,seoul,10.9,4.5,18.1
19,91,11,1,seoul,10.8,5.7,16.2
19,91,11,2,seoul,11.5,6.7,15.7
19,91,11,3,seoul,10.3,1.7,14.2
19,91,11,4,seoul,3.7,-1.6,9.3
19,91,11,5,seoul,7.8,1.3,14.7
19,91,11,6,seoul,11,5.7,17.6
19,91,11,7,seoul,9.3,6.5,11
19,91,11,8,seoul,7,3.8,10.6
19,91,11,9,seoul,6.4,1,9.6
19,91,11,10,seoul,4.9,2.3,7.7
19,91,11,11,seoul,2.3,0,5.8
19,91,11,12,seoul,6.3,1.8,10.4
19,91,11,13,seoul,8.1,4.4,12.3
19,91,11,14,seoul,4.6,1.5,8.4
19,91,11,15,seoul,3.8,-0.7,9.4
19,91,11,16,seoul,5.9,0.1,11.2
19,91,11,17,seoul,7.1,4.4,10.6
19,91,11,18,seoul,6.2,1.2,11.3
19,91,11,19,seoul,6.3,3.7,9.9
19,91,11,20,seoul,4.5,0.3,8.8
19,91,11,21,seoul,7.8,4.6,12.3
19,91,11,22,seoul,9.9,7.1,12.6
19,91,11,23,seoul,9.1,3,12.7
19,91,11,24,seoul,1.3,-1.6,4.6
19,91,11,25,seoul,1.2,-4,7.7
19,91,11,26,seoul,3.4,-1.9,9.1
19,91,11,27,seoul,4.7,0.4,9.7
19,91,11,28,seoul,6.3,3.3,10.9
19,91,11,29,seoul,6.2,1.7,11.5
19,91,11,30,seoul,6.6,2,11
19,91,12,1,seoul,2.9,-1.2,7.8
19,91,12,2,seoul,4.2,-0.5,8.8
19,91,12,3,seoul,2.8,-0.6,7.3
19,91,12,4,seoul,2.6,-3.3,8.4
19,91,12,5,seoul,6.1,1.8,12.3
19,91,12,6,seoul,8.1,2.4,12.8
19,91,12,7,seoul,8.4,6.2,10.9
19,91,12,8,seoul,3.8,-0.9,6.4
19,91,12,9,seoul,-1,-3.8,1.8
19,91,12,10,seoul,-0.7,-3.7,2
19,91,12,11,seoul,-1.8,-8.4,1.1
19,91,12,12,seoul,-7.9,-11,-4.7
19,91,12,13,seoul,-1.9,-8.2,2.9
19,91,12,14,seoul,5.6,1.6,9.6
19,91,12,15,seoul,7,2.4,12.5
19,91,12,16,seoul,8.7,4.8,12.9
19,91,12,17,seoul,6.4,1.8,8.8
19,91,12,18,seoul,3.1,1,4.6
19,91,12,19,seoul,3.6,1.8,6.3
19,91,12,20,seoul,3.2,0.3,7.4
19,91,12,21,seoul,2.3,-0.4,6
19,91,12,22,seoul,4.7,-0.5,10.7
19,91,12,23,seoul,6.2,4.9,8
19,91,12,24,seoul,3.4,0.6,5.6
19,91,12,25,seoul,3.2,2.1,4.5
19,91,12,26,seoul,3.2,1.3,5.2
19,91,12,27,seoul,1,-2.2,3.7
19,91,12,28,seoul,-5.7,-9,-2.2
19,91,12,29,seoul,-8.1,-11.1,-3.9
19,91,12,30,seoul,-5.6,-10.6,-0.2
19,91,12,31,seoul,-0.4,-3.7,4.1
19,92,1,1,seoul,1.8,-0.7,6
19,92,1,2,seoul,1,-1.5,5.1
19,92,1,3,seoul,-1.9,-5,1.8
19,92,1,4,seoul,-2.4,-6.4,2.3
19,92,1,5,seoul,0.2,-2.5,2.4
19,92,1,6,seoul,3.9,2.1,5.6
19,92,1,7,seoul,2.3,0.1,4.2
19,92,1,8,seoul,0.9,-1.5,3.8
19,92,1,9,seoul,0.4,-1.2,3.5
19,92,1,10,seoul,0.4,-3.3,5.7
19,92,1,11,seoul,0.2,-4.1,4.3
19,92,1,12,seoul,2.2,-1.9,5.7
19,92,1,13,seoul,1.8,-0.4,3.7
19,92,1,14,seoul,0,-3.2,4.1
19,92,1,15,seoul,-1.3,-4.5,2.8
19,92,1,16,seoul,-0.8,-2.4,1.6
19,92,1,17,seoul,-4.4,-7.3,-2.4
19,92,1,18,seoul,-5.7,-8.8,-2
19,92,1,19,seoul,-5,-9.1,-0.6
19,92,1,20,seoul,-3.4,-9,2.4
19,92,1,21,seoul,-0.1,-4.2,5
19,92,1,22,seoul,-0.4,-4.2,1.9
19,92,1,23,seoul,-2.8,-6.2,1.4
19,92,1,24,seoul,-0.8,-5.3,3.3
19,92,1,25,seoul,1.9,-1,5.4
19,92,1,26,seoul,0.3,-4.3,5.6
19,92,1,27,seoul,2,-0.3,4.9
19,92,1,28,seoul,2.3,-2.6,7.6
19,92,1,29,seoul,2.1,0.2,5
19,92,1,30,seoul,0.4,-2.3,4.1
19,92,1,31,seoul,-1.1,-4.1,2.1
19,92,2,1,seoul,-0.9,-3.9,3.3
19,92,2,2,seoul,-0.6,-3.1,1.3
19,92,2,3,seoul,0.7,-1.6,4.1
19,92,2,4,seoul,-1.7,-5,1.8
19,92,2,5,seoul,-1.9,-7.1,3.8
19,92,2,6,seoul,-2.1,-5,3.1
19,92,2,7,seoul,-3.4,-7,1.2
19,92,2,8,seoul,-3.7,-7.8,0.6
19,92,2,9,seoul,-1.8,-7.1,3.8
19,92,2,10,seoul,1.2,-3.2,4.8
19,92,2,11,seoul,-1.9,-6.3,4.1
19,92,2,12,seoul,-0.2,-3.2,2.9
19,92,2,13,seoul,-1,-4.4,2.5
19,92,2,14,seoul,1.1,-3.1,4.9
19,92,2,15,seoul,2.9,-1.8,8.2
19,92,2,16,seoul,-3.1,-6.2,0.4
19,92,2,17,seoul,-2.3,-7,2.6
19,92,2,18,seoul,0.4,-4,4.4
19,92,2,19,seoul,-3.5,-6.5,0.2
19,92,2,20,seoul,-1.7,-6.9,2.8
19,92,2,21,seoul,-0.9,-4.6,2.5
19,92,2,22,seoul,1,-4.9,5.4
19,92,2,23,seoul,1.8,-1.4,4.8
19,92,2,24,seoul,0.8,-3.1,5.5
19,92,2,25,seoul,2.7,-1.5,8.5
19,92,2,26,seoul,5.7,-1.1,12.6
19,92,2,27,seoul,10,4.9,15.8
19,92,2,28,seoul,11.3,6.1,15.9
19,92,2,29,seoul,12.3,10,13.2
19,92,3,1,seoul,9.9,6.6,14.3
19,92,3,2,seoul,7.2,4.7,11.7
19,92,3,3,seoul,6.2,2,11
19,92,3,4,seoul,5.4,1.4,8.7
19,92,3,5,seoul,3,1.3,6.3
19,92,3,6,seoul,2.7,-0.4,6.9
19,92,3,7,seoul,2.8,-1.5,6.5
19,92,3,8,seoul,4.8,0,10
19,92,3,9,seoul,5.8,1.2,10.9
19,92,3,10,seoul,5.7,2.9,10.3
19,92,3,11,seoul,6.7,0.3,12
19,92,3,12,seoul,7.8,5.3,12.1
19,92,3,13,seoul,7.6,1.8,13.5
19,92,3,14,seoul,9.5,4.1,14.8
19,92,3,15,seoul,10.1,6.5,16.4
19,92,3,16,seoul,6.6,4.1,8
19,92,3,17,seoul,4.8,2.9,7.8
19,92,3,18,seoul,5.9,2.5,10.3
19,92,3,19,seoul,6.8,3.6,11.3
19,92,3,20,seoul,5.8,0.5,11.3
19,92,3,21,seoul,6.6,3.6,11.2
19,92,3,22,seoul,7.1,1,13.4
19,92,3,23,seoul,7.1,5.8,8.9
19,92,3,24,seoul,7.2,5.5,8.7
19,92,3,25,seoul,7.1,2.9,10.7
19,92,3,26,seoul,10.9,5.1,16.9
19,92,3,27,seoul,13.2,6.9,20.2
19,92,3,28,seoul,13.8,8.4,19.3
19,92,3,29,seoul,12.5,7.9,17.7
19,92,3,30,seoul,12,6.4,18.2
19,92,3,31,seoul,13.4,6.2,19.8
19,92,4,1,seoul,12.5,8.7,17.5
19,92,4,2,seoul,11.7,7.7,18.3
19,92,4,3,seoul,14.1,6.8,20.4
19,92,4,4,seoul,15.6,10,22
19,92,4,5,seoul,14.8,9,21.5
19,92,4,6,seoul,14.1,8.7,21.6
19,92,4,7,seoul,13.5,7.2,20.2
19,92,4,8,seoul,12.8,8.6,16.7
19,92,4,9,seoul,16.5,9.9,24.3
19,92,4,10,seoul,8.7,5.9,13.8
19,92,4,11,seoul,6.9,3.6,12.8
19,92,4,12,seoul,6.1,1.5,10
19,92,4,13,seoul,7.9,3.1,13.5
19,92,4,14,seoul,8.8,4.5,13.9
19,92,4,15,seoul,5.2,3.4,8.9
19,92,4,16,seoul,8.1,4.3,13.1
19,92,4,17,seoul,12.5,4.8,18
19,92,4,18,seoul,11.2,7.5,15.4
19,92,4,19,seoul,10,4.4,15.9
19,92,4,20,seoul,13.4,6.8,19.9
19,92,4,21,seoul,12.6,9.8,17.9
19,92,4,22,seoul,12.5,7.8,18.4
19,92,4,23,seoul,14.8,7.9,21
19,92,4,24,seoul,14.1,10.5,17.9
19,92,4,25,seoul,13.3,7.7,18.9
19,92,4,26,seoul,13.4,6.5,20.4
19,92,4,27,seoul,14.4,6.4,22.3
19,92,4,28,seoul,12.2,9.3,15.2
19,92,4,29,seoul,15.3,9.1,21
19,92,4,30,seoul,12.3,10.1,15.7
19,92,5,1,seoul,12.1,7.1,18.1
19,92,5,2,seoul,13.9,8.1,21
19,92,5,3,seoul,14.9,9.1,20.7
19,92,5,4,seoul,18.4,10.7,26.3
19,92,5,5,seoul,20.2,14.6,27.3
19,92,5,6,seoul,15.2,11.2,19.4
19,92,5,7,seoul,14.8,12.1,18
19,92,5,8,seoul,14.5,11.5,19.9
19,92,5,9,seoul,14.6,9.8,20.1
19,92,5,10,seoul,16.2,8.7,21.7
19,92,5,11,seoul,17.6,11.2,24
19,92,5,12,seoul,17.8,11.6,23.2
19,92,5,13,seoul,13.5,11.2,15.4
19,92,5,14,seoul,17,11,22.5
19,92,5,15,seoul,17.3,14.1,22.1
19,92,5,16,seoul,14.7,12.6,17.8
19,92,5,17,seoul,14.3,11.4,19.5
19,92,5,18,seoul,15.5,12.1,21.1
19,92,5,19,seoul,16.8,10.2,23.6
19,92,5,20,seoul,18.5,12.8,24.5
19,92,5,21,seoul,19,14.5,24.8
19,92,5,22,seoul,19.4,13.6,24.7
19,92,5,23,seoul,17,13.5,21.3
19,92,5,24,seoul,14.4,11.3,19.8
19,92,5,25,seoul,11.7,9.8,14.5
19,92,5,26,seoul,13,11.5,19
19,92,5,27,seoul,16.3,11.2,22
19,92,5,28,seoul,16.9,12.6,22.1
19,92,5,29,seoul,18.8,12.5,25.8
19,92,5,30,seoul,22.8,15.1,29.9
19,92,5,31,seoul,21.6,17,28.1
19,92,6,1,seoul,22,15.3,29.2
19,92,6,2,seoul,23.1,17.1,29.6
19,92,6,3,seoul,21.4,17,27
19,92,6,4,seoul,18.9,17.3,21
19,92,6,5,seoul,21,17.1,25.9
19,92,6,6,seoul,20.7,17.1,25.7
19,92,6,7,seoul,16.3,13,21
19,92,6,8,seoul,17.1,10.8,23
19,92,6,9,seoul,19.2,15.9,23.5
19,92,6,10,seoul,16.9,14.7,20.7
19,92,6,11,seoul,17.1,14.3,20.8
19,92,6,12,seoul,18.8,15.2,24.3
19,92,6,13,seoul,19.7,16.8,24
19,92,6,14,seoul,21.1,15.5,26.6
19,92,6,15,seoul,23,16.2,29.4
19,92,6,16,seoul,23.5,17.1,29.2
19,92,6,17,seoul,20.8,18,24.9
19,92,6,18,seoul,20.4,15.5,25.7
19,92,6,19,seoul,20.1,14.6,25.5
19,92,6,20,seoul,21.2,14.7,27.3
19,92,6,21,seoul,20.7,16.4,24.4
19,92,6,22,seoul,22.2,18.4,27
19,92,6,23,seoul,21.8,17.7,26.4
19,92,6,24,seoul,21.2,16,26.1
19,92,6,25,seoul,21.7,18.1,27
19,92,6,26,seoul,22.6,17.2,27.4
19,92,6,27,seoul,24,18.5,29.8
19,92,6,28,seoul,23.3,18.9,29
19,92,6,29,seoul,23.3,19.2,29.7
19,92,6,30,seoul,22.4,18.8,28.2
19,92,7,1,seoul,23.3,19.8,27.5
19,92,7,2,seoul,22.6,20.6,25.4
19,92,7,3,seoul,21.4,19.1,22.5
19,92,7,4,seoul,23.9,20.7,28.3
19,92,7,5,seoul,25.2,20.3,31.3
19,92,7,6,seoul,26.7,21.1,32.4
19,92,7,7,seoul,25.6,22.3,30.6
19,92,7,8,seoul,26,21.8,31.5
19,92,7,9,seoul,25.5,20.6,30.3
19,92,7,10,seoul,22.1,20.5,25.9
19,92,7,11,seoul,21.4,20.4,22.7
19,92,7,12,seoul,23.3,19.9,27.4
19,92,7,13,seoul,24.3,21.3,28.2
19,92,7,14,seoul,23.5,20.2,28.6
19,92,7,15,seoul,23.4,19.8,28.1
19,92,7,16,seoul,24.3,20,28.8
19,92,7,17,seoul,21.5,20.5,24.4
19,92,7,18,seoul,24,20.9,28.9
19,92,7,19,seoul,26.7,22.9,31.5
19,92,7,20,seoul,26.5,24.6,28.8
19,92,7,21,seoul,26.8,25,28.1
19,92,7,22,seoul,25.3,23,26.3
19,92,7,23,seoul,26.2,22.5,30.3
19,92,7,24,seoul,26.9,24.1,30
19,92,7,25,seoul,26.3,23.7,29
19,92,7,26,seoul,26.8,24.4,30.1
19,92,7,27,seoul,25.4,24.6,26.1
19,92,7,28,seoul,26.6,24.4,30.3
19,92,7,29,seoul,27.4,25.3,30.6
19,92,7,30,seoul,25.6,24.5,26.5
19,92,7,31,seoul,25.5,22.5,29.4
19,92,8,1,seoul,27.2,22.5,32.2
19,92,8,2,seoul,26.6,22.9,31.4
19,92,8,3,seoul,26,22.4,31.1
19,92,8,4,seoul,24.8,20,30.5
19,92,8,5,seoul,24.5,19.6,30.4
19,92,8,6,seoul,24.2,22.5,26
19,92,8,7,seoul,21.3,20.3,22.5
19,92,8,8,seoul,24.5,20.7,30
19,92,8,9,seoul,25.5,21,30.2
19,92,8,10,seoul,25.3,21.8,29.6
19,92,8,11,seoul,25.3,22.8,29.4
19,92,8,12,seoul,23.5,21.1,26.9
19,92,8,13,seoul,25.3,20.4,30
19,92,8,14,seoul,21.2,19.8,25.4
19,92,8,15,seoul,21,18.4,24
19,92,8,16,seoul,24,21,27.2
19,92,8,17,seoul,22.1,20.3,24
19,92,8,18,seoul,25,20.3,30.4
19,92,8,19,seoul,25.5,20.7,30.4
19,92,8,20,seoul,25.9,20.3,31.2
19,92,8,21,seoul,26,22.1,30
19,92,8,22,seoul,25.6,23,30.4
19,92,8,23,seoul,24.8,22.4,28.3
19,92,8,24,seoul,24.6,22.3,27.7
19,92,8,25,seoul,24.5,19.7,30.1
19,92,8,26,seoul,25.5,20.5,30.3
19,92,8,27,seoul,22.2,21,23.2
19,92,8,28,seoul,23.2,22,25.6
19,92,8,29,seoul,27.6,22.4,32.8
19,92,8,30,seoul,28.4,23.7,32.7
19,92,8,31,seoul,27.5,24.5,30.9
19,92,9,1,seoul,25.2,23.1,26.9
19,92,9,2,seoul,25.2,23.6,26.8
19,92,9,3,seoul,25.1,23,27.8
19,92,9,4,seoul,24.8,21.3,29.4
19,92,9,5,seoul,25.2,21.1,30.9
19,92,9,6,seoul,25.2,20.9,30.1
19,92,9,7,seoul,22.7,21.4,23.9
19,92,9,8,seoul,22.5,19.4,25.9
